,emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
6980,4289,0.53,0.72,3,228,3,0,0,0,sales,medium
6981,1846,0.43,0.56,2,129,3,0,1,0,sales,low
6982,8977,0.69,0.99,3,133,3,0,0,0,support,low
6983,3142,0.84,0.41,6,255,6,1,0,0,sales,medium
6984,3891,0.42,0.56,2,103,3,1,0,0,marketing,medium
6985,7341,0.67,0.95,3,229,3,0,0,0,sales,medium
6986,12152,0.45,0.56,2,154,3,0,1,0,marketing,low
6987,1040,0.82,1.0,4,273,6,0,1,0,support,medium
6988,13720,0.55,0.52,4,168,8,0,0,0,support,low
6989,13451,0.82,0.85,3,214,2,0,0,0,support,high
6990,9407,0.88,0.58,4,215,2,0,0,0,sales,low
6991,7962,0.9,0.62,5,225,2,0,0,0,sales,medium
6992,11214,0.93,0.95,5,176,6,0,0,1,accounting,medium
6993,8486,0.7,0.69,5,154,2,0,0,0,sales,low
6994,10872,0.58,0.48,3,135,3,1,0,0,hr,medium
6995,6748,0.8,0.95,3,247,3,0,0,0,hr,medium
6996,1025,0.42,0.47,2,129,3,0,1,0,hr,low
6997,6618,0.68,0.73,4,197,3,0,0,0,support,low
6998,13256,0.93,0.99,3,169,3,0,0,0,technical,low
6999,11363,0.43,0.65,4,124,2,0,0,0,sales,medium
7000,199,0.1,0.89,7,285,4,0,1,0,technical,low
7001,11005,0.83,0.91,3,155,3,0,0,0,RandD,low
7002,5359,0.66,0.89,3,257,3,0,0,0,sales,medium
7003,14387,0.54,0.74,4,164,2,0,1,0,sales,low
7004,9270,0.68,0.74,3,227,2,0,0,0,technical,medium
7005,14941,0.1,0.78,5,285,4,1,1,0,RandD,medium
7006,13017,0.44,0.37,2,219,2,0,0,0,technical,low
7007,5441,0.52,0.98,4,148,3,0,0,0,sales,low
7008,9008,0.64,0.67,5,167,2,0,0,0,sales,low
7009,13901,0.51,0.76,4,140,3,0,0,0,support,low
7010,3685,0.76,0.56,4,214,2,1,0,0,sales,medium
7011,5744,0.95,0.68,5,225,3,0,0,0,sales,medium
7012,9833,0.91,0.75,3,166,2,0,0,0,IT,low
7013,2385,0.5,0.81,3,148,2,0,0,0,sales,low
7014,10358,0.54,0.75,4,249,4,0,0,0,support,medium
7015,4932,0.51,0.93,5,232,3,0,0,0,support,medium
7016,14328,0.86,0.68,5,263,2,0,1,0,technical,medium
7017,10669,0.65,0.88,4,173,3,0,0,0,management,medium
7018,14411,0.77,0.94,5,226,6,0,1,0,support,low
7019,766,0.09,0.87,3,214,2,0,1,0,support,medium
7020,8521,0.23,0.68,5,244,3,0,0,0,support,low
7021,14287,0.11,0.79,7,306,4,0,1,0,product_mng,medium
7022,7062,0.59,0.49,5,122,5,0,0,0,technical,medium
7023,2741,0.32,0.73,6,194,5,0,0,0,product_mng,low
7024,13379,0.55,0.96,3,194,3,0,0,0,product_mng,medium
7025,5311,0.63,0.87,5,248,2,0,0,0,technical,low
7026,4143,0.6,0.53,5,103,2,0,0,0,sales,low
7027,12596,0.09,0.87,5,263,4,0,1,0,IT,low
7028,13339,0.71,0.76,4,148,8,0,0,0,accounting,medium
7029,9200,0.72,0.71,3,132,2,1,0,0,technical,low
7030,1959,0.4,0.57,2,151,3,0,1,0,support,low
7031,4675,0.74,0.76,5,255,4,0,0,0,sales,medium
7032,9909,0.79,0.54,6,190,4,0,0,0,management,low
7033,6386,0.62,0.57,3,223,3,1,0,0,support,low
7034,2954,0.67,0.7,5,159,3,1,0,0,support,medium
7035,7402,0.94,0.8,4,228,2,0,0,0,RandD,low
7036,2049,0.48,0.85,3,279,4,0,0,0,IT,low
7037,1640,0.42,0.46,2,135,3,0,1,0,technical,low
7038,3835,0.19,0.5,6,143,5,1,0,0,sales,low
7039,2499,0.45,0.52,2,105,3,0,0,0,technical,low
7040,9039,0.84,0.65,4,264,2,0,0,0,hr,medium
7041,12509,0.38,0.55,2,158,3,0,1,0,support,low
7042,2241,0.61,0.97,3,137,3,0,0,0,accounting,low
7043,12151,0.11,0.91,6,278,4,0,1,0,marketing,low
7044,10427,0.69,0.8,3,212,4,0,0,0,support,low
7045,325,0.37,0.45,2,131,3,0,1,0,sales,low
7046,4549,0.86,0.56,4,247,3,0,0,1,technical,high
7047,538,0.45,0.45,2,154,3,1,1,0,support,medium
7048,285,0.38,0.47,2,144,3,0,1,0,support,low
7049,13583,0.94,0.59,3,151,2,0,0,0,sales,low
7050,2913,0.78,0.95,3,270,2,0,0,0,sales,medium
7051,7581,0.98,0.99,3,235,3,0,0,0,sales,low
7052,2404,0.48,0.69,4,222,2,0,0,0,technical,medium
7053,4054,0.92,0.67,4,161,4,1,0,0,marketing,low
7054,1972,0.42,0.47,2,139,3,1,1,0,IT,medium
7055,7511,0.96,0.72,4,228,2,0,0,0,accounting,high
7056,5114,0.93,0.61,3,166,3,0,0,0,sales,medium
7057,6121,0.14,0.52,4,122,2,0,0,0,sales,high
7058,13309,0.57,0.64,3,188,3,0,0,0,management,medium
7059,5078,0.22,0.69,4,182,6,0,0,0,technical,low
7060,13018,0.95,0.67,4,261,3,0,0,0,technical,low
7061,10130,0.54,0.95,4,149,3,0,0,0,support,low
7062,11443,0.59,0.81,4,189,3,0,0,0,sales,medium
7063,3468,0.98,0.68,3,203,3,0,0,0,hr,medium
7064,8913,0.47,0.53,4,181,3,0,0,0,technical,low
7065,10543,0.33,1.0,2,210,3,1,0,0,sales,medium
7066,13322,0.44,0.51,2,219,4,0,0,0,sales,low
7067,7721,0.58,0.63,4,171,3,0,0,0,sales,medium
7068,3535,0.59,0.66,3,186,3,0,0,0,sales,medium
7069,12406,0.47,0.5,4,254,4,0,1,0,sales,low
7070,8984,0.82,0.54,3,243,4,0,0,0,support,low
7071,4487,0.76,0.79,3,161,3,0,0,0,technical,low
7072,11130,0.8,0.9,4,211,8,0,0,0,accounting,medium
7073,3355,0.93,0.89,4,209,2,0,0,0,RandD,medium
7074,11040,0.31,0.87,6,240,3,1,0,0,hr,low
7075,7501,0.62,0.6,4,170,2,0,0,0,sales,low
7076,8931,0.56,0.86,4,181,3,0,0,0,marketing,medium
7077,3560,0.15,0.52,4,265,6,0,0,0,support,low
7078,12712,0.4,0.55,2,159,3,0,1,0,sales,low
7079,8518,0.15,0.48,6,218,6,0,0,0,technical,low
7080,14539,0.88,0.99,5,262,6,0,1,0,sales,low
7081,85,0.11,0.77,6,291,4,0,1,0,marketing,low
7082,1131,0.37,0.47,2,149,3,0,1,0,IT,medium
7083,8630,0.19,0.9,5,172,2,0,0,0,support,low
7084,9382,0.55,0.92,3,151,3,0,0,0,RandD,medium
7085,506,0.11,0.97,6,289,5,0,1,0,support,medium
7086,2601,0.99,0.97,3,257,2,0,0,0,marketing,medium
7087,2009,0.5,0.75,6,127,3,0,0,0,sales,low
7088,13301,0.72,0.98,4,156,3,0,0,0,product_mng,medium
7089,13802,0.82,0.65,5,178,7,1,0,0,sales,medium
7090,2217,0.97,0.6,3,162,3,0,0,0,technical,medium
7091,13239,0.57,0.72,4,214,2,1,0,0,sales,low
7092,6643,0.51,0.76,2,239,3,0,0,0,support,high
7093,8437,0.65,0.64,5,206,3,0,0,0,technical,low
7094,3718,0.73,0.95,3,156,2,0,0,0,support,medium
7095,6762,0.56,0.97,3,270,3,1,0,0,technical,medium
7096,218,0.9,0.98,5,245,5,0,1,0,IT,low
7097,1704,0.73,0.99,6,206,5,0,1,0,sales,medium
7098,480,0.11,0.96,7,277,5,0,1,0,sales,low
7099,12094,0.46,0.55,2,129,3,0,1,0,sales,low
7100,5544,0.77,0.83,3,204,3,0,0,0,support,low
7101,12651,0.39,0.45,2,134,3,0,1,0,technical,medium
7102,5199,0.93,0.62,4,258,3,0,0,0,sales,medium
7103,12407,0.73,0.99,5,241,5,0,1,0,sales,low
7104,11511,0.47,0.43,4,246,3,0,0,0,support,low
7105,12516,0.88,1.0,5,219,6,1,1,0,technical,low
7106,10306,0.13,0.48,3,210,3,0,0,0,sales,high
7107,13505,0.87,0.48,5,170,3,0,0,0,sales,low
7108,3308,0.76,0.52,2,148,3,0,0,0,sales,high
7109,10176,0.31,0.75,3,120,4,0,0,0,sales,high
7110,362,0.76,0.9,4,263,5,0,1,0,support,low
7111,6602,0.96,0.95,5,189,2,0,0,0,technical,medium
7112,5704,0.81,0.55,3,127,4,0,0,0,support,medium
7113,3699,0.42,0.86,2,108,5,0,0,0,technical,high
7114,5181,0.34,0.65,2,165,4,0,0,0,product_mng,low
7115,8730,0.6,0.67,3,249,2,0,0,0,sales,medium
7116,4374,0.87,0.51,4,233,3,0,0,0,sales,low
7117,11815,0.53,0.47,6,106,6,0,0,0,management,high
7118,10235,0.61,0.74,3,160,3,0,0,0,marketing,medium
7119,34,0.45,0.55,2,140,3,0,1,0,hr,low
7120,2388,0.74,0.78,5,216,2,0,0,0,sales,low
7121,3841,0.71,0.56,3,198,3,0,0,0,sales,medium
7122,7513,0.81,0.62,4,197,3,0,0,0,hr,low
7123,8903,0.48,0.51,4,201,4,0,0,0,support,low
7124,14135,0.83,0.8,3,240,8,0,0,0,sales,low
7125,10621,0.39,0.37,5,156,4,0,0,0,sales,medium
7126,6106,0.67,0.84,4,197,2,0,0,0,RandD,low
7127,11095,0.51,0.63,4,198,2,0,0,0,management,medium
7128,8133,0.59,0.9,3,189,2,0,0,0,technical,low
7129,2559,0.53,0.73,4,248,2,0,0,0,technical,medium
7130,14532,0.41,0.54,2,153,3,1,1,0,sales,low
7131,2237,0.39,0.36,3,168,3,1,0,0,sales,low
7132,12992,0.87,0.94,4,189,3,0,0,1,sales,medium
7133,628,0.41,0.46,2,156,3,1,1,0,sales,low
7134,5189,0.71,0.94,4,246,3,0,0,0,marketing,low
7135,9238,0.64,0.69,5,114,6,0,0,0,support,medium
7136,14754,0.77,0.91,5,236,5,0,1,0,marketing,medium
7137,7124,0.68,1.0,4,185,2,1,0,0,sales,low
7138,2689,0.83,0.55,5,261,5,0,0,0,sales,medium
7139,7292,0.84,0.72,3,256,4,0,0,0,technical,medium
7140,14684,0.89,0.85,5,266,5,0,1,0,sales,low
7141,4964,0.77,0.89,5,152,3,0,0,0,support,medium
7142,8030,0.35,0.37,4,153,2,0,0,0,sales,medium
7143,13992,0.82,0.67,4,156,3,0,0,0,product_mng,low
7144,8840,0.86,0.71,5,235,4,0,0,0,IT,medium
7145,3978,0.49,0.67,4,185,2,0,0,0,sales,low
7146,9761,0.7,0.48,4,238,3,0,0,0,IT,medium
7147,272,0.11,0.84,6,251,4,0,1,0,technical,medium
7148,1280,0.85,0.84,5,272,6,0,1,0,technical,medium
7149,4526,0.91,0.49,6,272,6,0,0,0,sales,low
7150,14197,0.72,0.64,4,192,3,0,0,0,sales,medium
7151,9212,0.64,0.61,3,263,3,0,0,0,support,low
7152,6009,0.65,0.85,3,213,2,0,0,0,support,low
7153,5402,0.79,0.58,4,191,6,0,0,0,technical,low
7154,8009,0.98,0.75,5,168,4,1,0,0,RandD,medium
7155,8141,0.89,0.85,4,201,2,1,0,0,support,low
7156,1688,0.4,0.46,2,141,3,0,1,0,marketing,low
7157,2051,0.58,0.84,5,228,3,0,0,0,product_mng,medium
7158,4552,0.53,0.74,5,237,2,0,0,1,support,medium
7159,580,0.39,0.55,2,159,3,0,1,0,technical,high
7160,2336,0.97,0.77,3,182,2,1,0,0,support,low
7161,9131,0.22,0.59,5,162,2,0,0,0,support,low
7162,10313,0.15,0.89,3,251,4,0,0,0,marketing,high
7163,9779,0.34,0.46,5,131,3,0,0,0,marketing,medium
7164,13641,0.78,0.57,4,157,3,0,0,0,accounting,low
7165,3902,0.73,0.78,5,150,3,0,0,0,sales,low
7166,6678,0.52,0.68,4,233,2,0,0,0,technical,medium
7167,5384,0.89,0.5,4,136,2,1,0,0,technical,low
7168,13969,0.73,0.78,3,262,7,1,0,1,management,high
7169,4998,0.77,0.59,5,189,5,0,0,0,technical,low
7170,8960,0.32,0.67,5,224,4,1,0,0,accounting,medium
7171,93,0.42,0.48,2,143,3,0,1,0,sales,low
7172,13263,0.51,0.56,4,198,2,1,0,0,technical,medium
7173,3700,0.96,0.75,4,165,3,0,0,0,technical,high
7174,5982,0.84,0.59,3,234,3,1,0,0,sales,medium
7175,11982,0.49,0.89,4,201,8,0,0,0,sales,medium
7176,2345,0.94,0.9,5,191,4,0,0,0,support,low
7177,10342,0.69,0.82,4,272,2,0,0,0,technical,low
7178,7094,0.94,0.69,3,164,2,0,0,0,IT,low
7179,6062,0.59,0.92,4,183,2,0,0,0,hr,low
7180,10591,0.56,0.83,3,236,3,1,0,0,technical,medium
7181,1697,0.39,0.56,2,160,3,0,1,0,sales,low
7182,2275,0.92,0.92,3,159,3,0,0,0,IT,low
7183,6203,0.68,0.49,4,153,4,0,0,0,sales,low
7184,11702,0.53,0.73,3,163,3,1,0,0,IT,low
7185,11371,0.21,0.43,5,175,2,1,0,0,sales,high
7186,9966,0.57,0.7,3,248,2,0,0,0,technical,medium
7187,13770,0.72,0.92,3,242,8,0,0,0,sales,medium
7188,5074,1.0,0.85,3,150,3,0,0,0,technical,low
7189,5736,0.56,0.73,4,226,2,0,0,0,sales,low
7190,11589,0.66,0.9,4,177,7,0,0,0,sales,low
7191,48,0.57,0.7,3,273,6,0,1,0,support,low
7192,13751,0.74,0.49,4,233,3,0,0,0,sales,medium
7193,558,0.43,0.57,2,157,3,0,1,0,sales,low
7194,10188,0.93,0.57,3,141,2,0,0,0,technical,low
7195,2738,0.63,0.5,3,246,3,0,0,0,product_mng,low
7196,2735,0.82,0.63,5,177,3,0,0,0,IT,low
7197,4668,0.62,0.87,6,169,2,1,0,0,sales,medium
7198,3691,0.77,0.76,3,201,4,0,0,0,accounting,medium
7199,14052,0.5,0.9,5,226,2,0,0,0,management,high
7200,12527,0.41,0.45,2,144,3,1,1,0,product_mng,low
7201,7268,0.75,0.55,5,281,3,1,0,0,sales,low
7202,4012,0.8,0.79,3,217,3,0,0,0,technical,low
7203,3963,0.64,0.5,6,254,6,0,0,0,RandD,medium
7204,1598,0.83,0.95,5,230,5,0,1,0,IT,medium
7205,9667,0.86,0.96,5,246,3,0,0,0,support,medium
7206,14929,0.44,0.52,2,141,3,0,1,0,management,low
7207,12747,0.36,0.5,2,132,3,0,1,0,management,low
7208,11985,0.52,0.61,4,187,4,1,0,0,sales,medium
7209,1716,0.36,0.46,2,157,3,0,1,0,technical,medium
7210,4728,0.76,0.96,4,135,3,1,0,1,RandD,low
7211,2467,0.85,0.54,3,139,3,0,0,0,sales,low
7212,14592,0.44,0.45,2,156,3,0,1,0,hr,medium
7213,6557,0.3,0.53,3,148,4,0,0,0,IT,medium
7214,7885,0.63,0.64,5,189,4,0,0,0,sales,high
7215,8992,0.75,0.82,5,202,3,1,0,0,IT,low
7216,7657,0.53,0.71,3,125,2,1,0,0,sales,low
7217,5764,0.96,0.66,3,230,3,0,0,0,technical,low
7218,7860,0.8,0.58,4,175,2,0,0,0,RandD,low
7219,1569,0.41,0.47,2,145,3,0,1,0,technical,low
7220,5446,0.56,0.91,4,188,2,1,0,0,sales,low
7221,4718,0.64,0.61,2,153,2,0,0,0,IT,low
7222,1457,0.39,0.51,2,155,3,0,1,0,management,low
7223,6325,0.48,0.6,4,230,3,0,0,0,product_mng,medium
7224,10557,0.9,0.76,4,252,4,0,0,0,sales,medium
7225,354,0.43,0.57,2,135,3,0,1,0,support,low
7226,1038,0.09,0.97,7,268,4,0,1,0,support,medium
7227,5882,0.81,0.62,3,257,3,0,0,0,support,low
7228,6866,0.23,0.88,5,238,6,0,0,0,RandD,medium
7229,4231,0.77,0.79,3,200,4,0,0,0,hr,medium
7230,7274,0.51,0.51,5,259,4,0,0,0,sales,low
7231,11163,0.78,0.89,4,137,3,0,0,0,IT,medium
7232,5332,0.78,0.53,3,156,3,0,0,0,product_mng,low
7233,6696,0.95,0.47,6,215,4,0,0,0,support,low
7234,14059,0.62,0.76,5,198,3,0,0,0,sales,low
7235,4280,0.76,0.62,4,197,3,0,0,0,technical,low
7236,6309,0.5,0.71,5,171,4,0,0,0,support,low
7237,13209,0.51,0.58,4,140,2,1,0,0,product_mng,low
7238,4017,0.92,0.85,3,235,2,0,0,0,support,low
7239,13718,0.69,0.78,5,131,8,0,0,0,support,low
7240,6167,0.86,0.74,2,178,3,0,0,0,management,medium
7241,164,0.79,0.89,5,239,5,0,1,0,sales,low
7242,1672,0.42,0.54,2,143,3,0,1,0,product_mng,high
7243,4053,0.45,0.92,6,164,4,1,0,0,marketing,low
7244,6434,0.7,0.57,3,180,2,0,0,0,sales,medium
7245,9640,0.99,0.47,3,152,5,0,0,0,sales,low
7246,11959,0.16,0.63,5,266,7,0,0,0,IT,low
7247,2255,0.91,0.82,3,183,3,0,0,0,technical,medium
7248,1109,0.1,0.91,7,297,4,0,1,0,technical,low
7249,1244,0.82,0.85,4,274,5,0,1,0,sales,low
7250,6980,0.92,0.81,4,206,2,0,0,0,hr,medium
7251,13917,0.2,0.53,5,272,5,0,0,0,product_mng,low
7252,6993,0.63,0.94,4,145,3,0,0,0,technical,medium
7253,14443,0.92,0.99,5,255,6,0,1,0,sales,low
7254,690,0.87,1.0,4,228,5,0,1,0,support,medium
7255,4695,0.76,0.72,3,242,5,1,0,0,technical,medium
7256,3069,0.7,0.97,4,244,3,0,0,0,sales,medium
7257,2732,0.3,0.91,4,248,4,0,0,0,management,low
7258,2151,0.69,0.74,3,215,2,0,0,0,sales,low
7259,10142,0.68,0.69,3,148,2,0,0,0,IT,low
7260,9439,0.65,0.85,4,233,2,0,0,0,support,low
7261,745,0.39,0.52,2,134,3,0,1,0,technical,low
7262,6287,0.4,0.67,3,115,3,0,0,0,accounting,medium
7263,7587,0.81,0.87,5,241,3,0,0,0,accounting,low
7264,1122,0.38,0.47,2,147,3,0,1,0,support,medium
7265,360,0.09,0.91,6,275,4,0,1,0,support,low
7266,5439,0.93,0.83,4,225,2,0,0,0,sales,medium
7267,9722,0.86,0.56,5,215,2,0,0,0,sales,low
7268,4894,0.9,0.78,4,261,2,1,0,0,sales,medium
7269,10531,0.82,0.9,4,232,3,0,0,0,RandD,low
7270,7578,0.65,0.56,3,221,2,0,0,0,sales,medium
7271,12129,0.09,0.82,6,250,4,0,1,0,support,low
7272,6419,0.98,0.7,3,255,2,1,0,0,marketing,low
7273,2653,0.86,0.98,5,233,3,0,0,0,technical,low
7274,10632,0.6,0.62,5,165,2,0,0,0,sales,medium
7275,3223,0.74,0.74,4,233,2,0,0,0,sales,medium
7276,10230,0.64,0.52,3,269,2,0,0,0,sales,medium
7277,5610,0.86,0.77,5,237,3,1,0,0,technical,low
7278,308,0.11,0.81,5,287,4,0,1,0,sales,low
7279,10504,0.59,0.9,4,173,3,0,0,0,support,medium
7280,8059,0.6,0.49,5,259,4,0,0,0,technical,low
7281,10377,0.63,0.66,3,256,4,1,0,0,RandD,low
7282,202,0.39,0.5,2,135,3,0,1,0,support,low
7283,5905,0.74,0.48,5,165,2,0,0,0,sales,high
7284,1362,0.75,0.89,5,272,5,0,1,0,IT,medium
7285,10199,0.9,0.66,4,160,2,1,0,0,support,medium
7286,14861,0.46,0.5,2,156,3,0,1,0,technical,medium
7287,4691,0.53,0.76,2,204,4,0,0,0,hr,high
7288,14220,0.89,1.0,5,224,5,0,1,0,sales,low
7289,1386,0.4,0.46,2,146,3,0,1,0,sales,low
7290,11404,0.48,0.67,4,220,3,0,0,1,management,medium
7291,1070,0.1,0.89,6,244,4,1,1,0,support,low
7292,7234,0.71,0.71,4,221,3,0,0,0,technical,low
7293,12513,0.09,0.96,6,259,4,0,1,0,support,low
7294,8068,0.61,0.5,4,175,3,0,0,0,support,medium
7295,10243,0.51,0.51,2,271,3,0,0,0,sales,medium
7296,8008,0.75,0.74,3,186,3,1,0,0,RandD,medium
7297,14950,0.42,0.57,2,147,3,1,1,0,management,low
7298,1641,0.91,0.89,5,217,5,0,1,0,technical,low
7299,11161,0.74,0.64,3,136,2,0,0,0,IT,medium
7300,7394,0.59,0.8,3,258,3,1,0,0,IT,low
7301,7640,0.58,0.92,3,232,5,0,0,0,marketing,medium
7302,9014,0.35,0.78,5,275,4,0,0,0,marketing,low
7303,12470,0.41,0.52,2,159,3,0,1,0,sales,low
7304,8430,0.49,0.9,3,250,2,0,0,0,hr,medium
7305,13893,0.93,0.98,4,189,10,0,0,0,sales,medium
7306,6054,0.76,0.85,4,190,3,0,0,0,sales,medium
7307,12136,0.31,0.84,7,133,5,0,1,0,technical,low
7308,4539,0.73,0.97,3,245,2,0,0,1,hr,medium
7309,13968,0.44,0.44,2,141,7,1,0,1,management,high
7310,4768,0.87,0.52,3,152,4,0,0,0,technical,low
7311,1701,0.38,0.45,2,132,3,0,1,0,sales,medium
7312,11521,0.77,0.64,3,190,10,1,0,0,IT,medium
7313,13649,0.89,0.63,4,270,3,1,0,0,sales,medium
7314,5300,0.6,0.83,4,216,2,1,0,0,hr,low
7315,7586,0.74,0.9,3,285,3,0,0,0,accounting,low
7316,10863,0.2,0.98,3,180,6,0,0,0,sales,medium
7317,8706,0.29,0.85,2,248,6,1,0,0,support,low
7318,11442,0.61,0.81,4,134,3,0,0,0,sales,medium
7319,12914,0.59,0.96,5,211,3,0,0,0,sales,medium
7320,13733,0.77,0.63,4,236,7,0,0,0,IT,medium
7321,2719,0.56,0.75,5,143,5,0,0,0,support,medium
7322,998,0.86,0.94,5,224,5,0,1,0,marketing,medium
7323,1792,0.09,0.92,7,245,4,0,1,0,technical,medium
7324,5632,0.36,0.44,4,114,4,0,0,0,technical,medium
7325,11798,0.99,0.97,4,211,2,0,0,1,marketing,low
7326,3941,0.58,0.71,3,205,3,0,0,0,support,low
7327,9146,0.72,0.97,3,239,3,0,0,0,IT,low
7328,14014,0.9,0.73,4,245,2,0,0,0,sales,low
7329,5010,0.94,0.71,4,189,3,0,0,0,support,medium
7330,3064,0.72,0.53,5,240,2,0,0,0,sales,medium
7331,11080,0.73,0.84,3,216,8,0,0,0,management,medium
7332,1268,0.42,0.53,2,158,3,0,1,0,support,low
7333,12485,0.38,0.52,2,145,3,0,1,0,sales,low
7334,10379,0.7,0.48,5,99,4,0,0,0,RandD,low
7335,3221,0.74,0.59,3,274,3,0,0,0,sales,medium
7336,13827,0.87,0.89,4,225,8,0,0,0,marketing,low
7337,12025,0.4,0.53,2,158,3,0,1,0,sales,low
7338,895,0.73,0.92,5,266,5,0,1,0,support,medium
7339,1690,0.38,0.51,2,141,3,0,1,0,sales,low
7340,13862,0.97,0.38,5,211,7,1,0,0,sales,medium
7341,12303,0.1,0.77,7,250,5,0,1,0,RandD,medium
7342,12373,0.39,0.48,2,141,3,0,1,0,product_mng,medium
7343,13128,0.79,0.79,4,231,2,0,0,0,sales,low
7344,1144,0.1,0.91,6,286,4,0,1,0,marketing,low
7345,11403,0.67,0.69,3,231,3,0,0,1,technical,medium
7346,4793,0.62,0.66,3,208,3,0,0,0,management,low
7347,7897,0.61,0.62,3,191,3,0,0,0,technical,low
7348,12512,0.53,0.85,2,164,5,0,1,0,support,low
7349,12962,0.41,0.63,2,145,2,0,0,0,product_mng,low
7350,1230,0.42,0.55,2,148,3,0,1,0,sales,low
7351,7835,0.58,0.79,2,274,4,0,0,0,support,medium
7352,12372,0.36,0.51,2,135,3,0,1,0,IT,low
7353,5562,0.28,0.97,4,102,3,0,0,0,IT,high
7354,13066,0.59,0.72,3,182,3,0,0,0,sales,medium
7355,8880,0.85,0.66,3,234,3,0,0,0,sales,medium
7356,14899,0.1,0.9,7,269,4,0,1,0,accounting,medium
7357,8732,0.68,0.61,4,147,3,0,0,0,accounting,medium
7358,11179,0.61,0.96,3,214,2,0,0,0,IT,medium
7359,9016,0.66,1.0,4,192,2,0,0,0,sales,low
7360,5625,0.62,0.75,3,180,3,0,0,0,support,medium
7361,7642,0.71,0.77,3,149,2,0,0,0,sales,medium
7362,1999,0.84,0.96,4,247,5,0,1,0,sales,low
7363,14169,0.57,0.64,4,226,7,0,0,0,sales,low
7364,7232,0.98,0.97,3,209,3,0,0,0,support,low
7365,4250,0.95,0.81,3,260,2,0,0,0,support,low
7366,4824,0.77,0.74,5,263,2,0,0,0,sales,medium
7367,12381,0.44,0.45,2,156,3,0,1,0,hr,medium
7368,14320,0.71,0.87,3,177,4,0,1,0,hr,medium
7369,13843,0.49,0.78,4,254,10,0,0,0,management,high
7370,1087,0.9,0.86,5,254,5,0,1,0,sales,high
7371,7825,0.66,0.62,2,159,3,1,0,0,technical,medium
7372,241,0.1,0.87,7,289,4,0,1,0,sales,low
7373,6475,0.6,0.91,4,214,2,0,0,0,IT,medium
7374,8183,0.89,0.77,4,269,4,0,0,0,sales,medium
7375,2550,0.65,0.83,4,218,3,0,0,0,hr,low
7376,1534,0.44,0.53,2,146,3,0,1,0,marketing,low
7377,6823,0.6,0.63,3,182,3,0,0,0,accounting,medium
7378,1852,0.46,0.53,2,147,3,0,1,0,sales,low
7379,815,0.1,0.92,7,253,4,1,1,0,support,low
7380,1833,0.82,0.92,4,252,5,0,1,0,marketing,medium
7381,1777,0.43,0.47,2,248,2,0,1,0,sales,medium
7382,588,0.8,0.83,2,211,3,0,1,0,support,low
7383,5272,0.94,0.92,3,187,2,0,0,0,marketing,low
7384,12250,0.11,0.84,6,298,4,0,1,0,sales,low
7385,12782,0.91,0.96,4,232,5,0,1,0,sales,low
7386,201,0.9,0.82,5,259,5,0,1,0,support,low
7387,14009,0.99,0.97,4,211,2,0,0,1,marketing,low
7388,7806,0.17,0.45,2,119,3,0,0,0,sales,medium
7389,11590,0.78,0.8,3,135,7,0,0,0,sales,medium
7390,9070,0.39,0.75,5,286,5,0,0,0,IT,low
7391,13313,0.16,0.61,6,269,2,0,0,0,accounting,high
7392,1551,0.09,0.87,7,305,4,0,1,0,sales,medium
7393,5077,0.59,0.71,5,222,3,0,0,0,technical,low
7394,5475,0.82,0.87,3,204,4,0,0,0,support,medium
7395,13253,0.48,0.49,3,268,3,0,0,0,hr,low
7396,3310,0.41,0.87,6,262,6,0,0,0,sales,high
7397,6559,0.66,0.84,3,211,4,0,0,0,RandD,high
7398,3390,0.43,0.72,3,258,4,0,0,0,hr,medium
7399,8377,0.71,0.96,3,132,2,0,0,0,support,medium
7400,837,0.43,0.56,2,133,3,0,1,0,RandD,low
7401,14292,0.45,0.54,2,140,3,0,1,0,support,low
7402,551,0.11,0.96,6,298,4,0,1,0,sales,low
7403,12519,0.44,0.54,2,151,3,0,1,0,management,low
7404,11672,0.71,0.93,5,140,8,0,0,0,marketing,medium
7405,13742,0.6,0.65,2,225,10,0,0,0,management,high
7406,12951,0.69,0.75,5,196,3,0,0,0,support,medium
7407,2993,0.86,0.58,4,211,4,0,0,0,sales,medium
7408,969,0.42,0.54,2,130,3,0,1,0,support,medium
7409,3754,0.48,0.76,5,236,2,0,0,0,sales,low
7410,1924,0.59,1.0,2,155,5,0,1,0,sales,low
7411,11104,0.77,0.81,4,164,3,0,0,0,technical,high
7412,12954,0.55,0.87,3,201,2,0,0,0,technical,medium
7413,10314,0.53,0.85,5,268,3,1,0,0,sales,medium
7414,3066,0.73,0.55,4,171,4,0,0,0,sales,medium
7415,12552,0.75,0.99,5,254,5,0,1,0,sales,low
7416,4882,0.16,0.96,6,211,6,1,0,0,RandD,low
7417,12576,0.39,0.49,2,129,3,0,1,0,technical,medium
7418,3417,0.84,0.97,6,223,2,0,0,0,technical,medium
7419,1369,0.41,0.52,2,132,3,0,1,0,RandD,low
7420,6926,0.35,0.54,3,138,4,0,0,0,support,low
7421,14537,0.41,0.52,2,135,3,0,1,0,sales,low
7422,817,0.84,0.97,5,251,5,0,1,0,support,medium
7423,14626,0.91,0.97,5,233,5,0,1,0,hr,medium
